,scm,method,model,seed,q,estimate
1041,fairness_xw,exom,maf,7,ctfde,-0.3060139796316741
1042,fairness_xw,exom,maf,7,ctfde,-0.14435868238339972
1043,fairness_xw,exom,maf,7,ctfde,-0.29259201956549075
1044,fairness_xw,exom,maf,7,ctfde,-0.2383983599848123
1045,fairness_xw,exom,maf,7,ctfde,-0.31073161945395594
1046,fairness_xw,exom,maf,7,ctfde,-0.3172392984588421
1047,fairness_xw,exom,maf,7,ctfde,-0.3786154792550096
1048,fairness_xw,exom,maf,7,ctfde,-0.2629554069902466
1049,fairness_xw,exom,maf,7,ctfde,-0.31059402984670975
1050,fairness_xw,exom,maf,42,ctfde,-0.288816863163116
1051,fairness_xw,exom,maf,42,ctfde,-0.21048783407885763
1052,fairness_xw,exom,maf,42,ctfde,0.41168964020478205
1053,fairness_xw,exom,maf,42,ctfde,-0.31402488048798916
1054,fairness_xw,exom,maf,42,ctfde,-0.37840926163608374
1055,fairness_xw,exom,maf,42,ctfde,-0.29196342581555934
1056,fairness_xw,exom,maf,42,ctfde,-0.3868246877589788
1057,fairness_xw,exom,maf,42,ctfde,-0.20331483543055334
1058,fairness_xw,exom,maf,42,ctfde,-0.2578010109615757
1059,fairness_xw,exom,maf,42,ctfde,-0.2655834906966048
1060,fairness_xw,exom,maf,3407,ctfde,-0.34917525264074134
1061,fairness_xw,exom,maf,3407,ctfde,-0.27364063682068146
1062,fairness_xw,exom,maf,3407,ctfde,-0.29389622418998185
1063,fairness_xw,exom,maf,3407,ctfde,-0.3657435489203913
1064,fairness_xw,exom,maf,3407,ctfde,-0.28552581259418325
1065,fairness_xw,exom,maf,3407,ctfde,-0.28392533900966227
1066,fairness_xw,exom,maf,3407,ctfde,-0.2809244870997202
1067,fairness_xw,exom,maf,3407,ctfde,-0.31091001190602174
1068,fairness_xw,exom,maf,3407,ctfde,-0.263383644976274
1069,fairness_xw,exom,maf,3407,ctfde,-0.380243342935282
1070,fairness_xw,exom,maf,65535,ctfde,-0.17082367728091497
1071,fairness_xw,exom,maf,65535,ctfde,-0.22199673330260145
1072,fairness_xw,exom,maf,65535,ctfde,-0.21941284514939263
1073,fairness_xw,exom,maf,65535,ctfde,-0.2323447695420699
1074,fairness_xw,exom,maf,65535,ctfde,-0.18146837590646137
1075,fairness_xw,exom,maf,65535,ctfde,-0.2931272279149365
1076,fairness_xw,exom,maf,65535,ctfde,-0.35349290546979106
1077,fairness_xw,exom,maf,65535,ctfde,-0.200778578095949
1078,fairness_xw,exom,maf,65535,ctfde,-0.35803381457125466
1079,fairness_xw,exom,maf,65535,ctfde,-0.2853063126014515
1080,fairness_xw,exom,nice,0,ate,-0.1963911512009885
1081,fairness_xw,exom,nice,0,ate,-0.19907150551128505
1082,fairness_xw,exom,nice,0,ate,-0.3971646331705309
1083,fairness_xw,exom,nice,0,ate,-0.19705053152018365
1084,fairness_xw,exom,nice,0,ate,-0.19688213815912492
1085,fairness_xw,exom,nice,0,ate,-0.20988557796605722
1086,fairness_xw,exom,nice,0,ate,-0.20735483497246887
1087,fairness_xw,exom,nice,0,ate,-0.20317343719269249
1088,fairness_xw,exom,nice,0,ate,-0.19463384598417832
1089,fairness_xw,exom,nice,0,ate,-0.1928178539933058
1090,fairness_xw,exom,nice,7,ate,-0.19101666526017558
1091,fairness_xw,exom,nice,7,ate,-0.21536453294600888
1092,fairness_xw,exom,nice,7,ate,-0.19416581896582785
1093,fairness_xw,exom,nice,7,ate,-0.1837319770810325
1094,fairness_xw,exom,nice,7,ate,-0.21446166477100553
1095,fairness_xw,exom,nice,7,ate,-0.2093599847794167
1096,fairness_xw,exom,nice,7,ate,-0.20372583288979468
1097,fairness_xw,exom,nice,7,ate,-0.20278398052393326
1098,fairness_xw,exom,nice,7,ate,-0.2111215732642115
1099,fairness_xw,exom,nice,7,ate,-0.20280872850494314
1100,fairness_xw,exom,nice,42,ate,-0.18193157553799094
1101,fairness_xw,exom,nice,42,ate,-0.1881840525850937
1102,fairness_xw,exom,nice,42,ate,-0.20085857991535172
1103,fairness_xw,exom,nice,42,ate,-0.19529433803392676
1104,fairness_xw,exom,nice,42,ate,-0.19843708986043435
1105,fairness_xw,exom,nice,42,ate,-0.20145303286725552
1106,fairness_xw,exom,nice,42,ate,-0.20132831331407536
1107,fairness_xw,exom,nice,42,ate,-0.1903194654392414
1108,fairness_xw,exom,nice,42,ate,-0.194158294440336
1109,fairness_xw,exom,nice,42,ate,-0.20314102461896066
1110,fairness_xw,exom,nice,3407,ate,-0.1726257762191818
1111,fairness_xw,exom,nice,3407,ate,-0.21256046774848697
1112,fairness_xw,exom,nice,3407,ate,-0.1739201819908368
1113,fairness_xw,exom,nice,3407,ate,-0.19311742073862326
1114,fairness_xw,exom,nice,3407,ate,-0.19466601321941712
1115,fairness_xw,exom,nice,3407,ate,-0.17576520626234998
1116,fairness_xw,exom,nice,3407,ate,-0.1919711515674648
1117,fairness_xw,exom,nice,3407,ate,-0.20555833373014298
1118,fairness_xw,exom,nice,3407,ate,-0.20067947618507925
1119,fairness_xw,exom,nice,3407,ate,-0.19539435791311066
1120,fairness_xw,exom,nice,65535,ate,-0.1802614303103468
1121,fairness_xw,exom,nice,65535,ate,-0.19764779538097565
1122,fairness_xw,exom,nice,65535,ate,-0.20715627052280716
1123,fairness_xw,exom,nice,65535,ate,-0.1960337685252284
1124,fairness_xw,exom,nice,65535,ate,-0.187203019817217
1125,fairness_xw,exom,nice,65535,ate,-0.18799694790017807
1126,fairness_xw,exom,nice,65535,ate,-0.18644947030665537
1127,fairness_xw,exom,nice,65535,ate,-0.1929868307134357
1128,fairness_xw,exom,nice,65535,ate,-0.19330603750414993
1129,fairness_xw,exom,nice,65535,ate,-0.19798683678629247
1130,fairness_xw,exom,nice,0,ett,-0.1683330204486066
1131,fairness_xw,exom,nice,0,ett,-0.20160790537142897
1132,fairness_xw,exom,nice,0,ett,-0.1810070226008798
1133,fairness_xw,exom,nice,0,ett,-0.21997897159020124
1134,fairness_xw,exom,nice,0,ett,-0.1837782902440327
1135,fairness_xw,exom,nice,0,ett,-0.18357035493399115
1136,fairness_xw,exom,nice,0,ett,-0.21897021896667934
1137,fairness_xw,exom,nice,0,ett,-0.22344070154868056
1138,fairness_xw,exom,nice,0,ett,-0.22692803781335885
1139,fairness_xw,exom,nice,0,ett,-0.20075935689268298
1140,fairness_xw,exom,nice,7,ett,-0.2414451458797655
1141,fairness_xw,exom,nice,7,ett,-0.19518971162712956
1142,fairness_xw,exom,nice,7,ett,-0.19391347788282254
1143,fairness_xw,exom,nice,7,ett,-0.22673445610297388
1144,fairness_xw,exom,nice,7,ett,-0.22112471145643658
1145,fairness_xw,exom,nice,7,ett,-0.2089158582825752
1146,fairness_xw,exom,nice,7,ett,-0.18540312714432383
1147,fairness_xw,exom,nice,7,ett,-0.21506049536443733
1148,fairness_xw,exom,nice,7,ett,-0.1868873260254721
1149,fairness_xw,exom,nice,7,ett,-0.19822400896023457
1150,fairness_xw,exom,nice,42,ett,-0.1878574315855575
1151,fairness_xw,exom,nice,42,ett,-0.19079087747448392
1152,fairness_xw,exom,nice,42,ett,-0.15953675343964535
1153,fairness_xw,exom,nice,42,ett,-0.19147126986205854
1154,fairness_xw,exom,nice,42,ett,-0.20838732822936873
1155,fairness_xw,exom,nice,42,ett,-0.21631475698914637
1156,fairness_xw,exom,nice,42,ett,-0.2158921319103867
1157,fairness_xw,exom,nice,42,ett,-0.2029499426869515
1158,fairness_xw,exom,nice,42,ett,-0.21321335997111523
1159,fairness_xw,exom,nice,42,ett,-0.17388027271583445
1160,fairness_xw,exom,nice,3407,ett,-0.19205375004586128
1161,fairness_xw,exom,nice,3407,ett,-0.18205573812660886
1162,fairness_xw,exom,nice,3407,ett,-0.19899692174781775
1163,fairness_xw,exom,nice,3407,ett,-0.1713387902229126
1164,fairness_xw,exom,nice,3407,ett,-0.18263240308569856
1165,fairness_xw,exom,nice,3407,ett,-0.2210553513175807
1166,fairness_xw,exom,nice,3407,ett,-0.1984768724442021
1167,fairness_xw,exom,nice,3407,ett,-0.22254091972686774
1168,fairness_xw,exom,nice,3407,ett,-0.23499970684457283
1169,fairness_xw,exom,nice,3407,ett,-0.2009929290573934
1170,fairness_xw,exom,nice,65535,ett,-0.1910749537152831
1171,fairness_xw,exom,nice,65535,ett,-0.18851616139615324
1172,fairness_xw,exom,nice,65535,ett,-0.19496029731373865
1173,fairness_xw,exom,nice,65535,ett,-0.18055978017181923
1174,fairness_xw,exom,nice,65535,ett,-0.1944067522552212
1175,fairness_xw,exom,nice,65535,ett,-0.20073990798234448
1176,fairness_xw,exom,nice,65535,ett,-0.18934489694830903
1177,fairness_xw,exom,nice,65535,ett,-0.2122056040383613
1178,fairness_xw,exom,nice,65535,ett,-0.19933735792757523
1179,fairness_xw,exom,nice,65535,ett,-0.22868919739464405
1180,fairness_xw,exom,nice,0,nde,-0.24638695549115414
1181,fairness_xw,exom,nice,0,nde,-0.23258210426146048
1182,fairness_xw,exom,nice,0,nde,-0.2433409969262194
1183,fairness_xw,exom,nice,0,nde,-0.2535573804945231
1184,fairness_xw,exom,nice,0,nde,-0.2557028828181362
1185,fairness_xw,exom,nice,0,nde,-0.24514819404846167
1186,fairness_xw,exom,nice,0,nde,-0.24204765264679795
1187,fairness_xw,exom,nice,0,nde,-0.2626918476773474
1188,fairness_xw,exom,nice,0,nde,-0.24009783152564668
1189,fairness_xw,exom,nice,0,nde,-0.23696957455177375
1190,fairness_xw,exom,nice,7,nde,-0.21275223284932554
1191,fairness_xw,exom,nice,7,nde,-0.2588827372680583
1192,fairness_xw,exom,nice,7,nde,-0.2605566268109032
1193,fairness_xw,exom,nice,7,nde,-0.26100766478637133
1194,fairness_xw,exom,nice,7,nde,-0.2606285352782429
1195,fairness_xw,exom,nice,7,nde,-0.258523195663102
1196,fairness_xw,exom,nice,7,nde,-0.24625079630109764
1197,fairness_xw,exom,nice,7,nde,-0.25843518716489977
1198,fairness_xw,exom,nice,7,nde,-0.21254820047806944
1199,fairness_xw,exom,nice,7,nde,-0.11416075659751312
1200,fairness_xw,exom,nice,42,nde,-0.3084125252835913
1201,fairness_xw,exom,nice,42,nde,-0.28472466086759246
1202,fairness_xw,exom,nice,42,nde,-0.29763746955473747
1203,fairness_xw,exom,nice,42,nde,-0.25399708202003807
1204,fairness_xw,exom,nice,42,nde,-0.27974466975153445
1205,fairness_xw,exom,nice,42,nde,-0.25382805244820905
1206,fairness_xw,exom,nice,42,nde,-0.2610577590775437
1207,fairness_xw,exom,nice,42,nde,-0.2606099692238977
1208,fairness_xw,exom,nice,42,nde,-0.2585482986138586
1209,fairness_xw,exom,nice,42,nde,-0.2766298001885908
1210,fairness_xw,exom,nice,3407,nde,-0.2875987367120878
1211,fairness_xw,exom,nice,3407,nde,-0.27433335341554277
1212,fairness_xw,exom,nice,3407,nde,-0.27312140527725776
1213,fairness_xw,exom,nice,3407,nde,-0.2803944424893221
1214,fairness_xw,exom,nice,3407,nde,-0.27381735728808376
1215,fairness_xw,exom,nice,3407,nde,-0.27392074765827834
1216,fairness_xw,exom,nice,3407,nde,-0.2923651347814995
1217,fairness_xw,exom,nice,3407,nde,-0.2896161598010446
1218,fairness_xw,exom,nice,3407,nde,-0.27418177340620137
1219,fairness_xw,exom,nice,3407,nde,-0.2449322908595915
1220,fairness_xw,exom,nice,65535,nde,-0.27418505872325594
1221,fairness_xw,exom,nice,65535,nde,-0.2760634740480348
1222,fairness_xw,exom,nice,65535,nde,-0.27019364965016257
1223,fairness_xw,exom,nice,65535,nde,-0.24445798429668852
1224,fairness_xw,exom,nice,65535,nde,-0.24954530225317573
1225,fairness_xw,exom,nice,65535,nde,-0.25616148036392944
1226,fairness_xw,exom,nice,65535,nde,-0.2587263664479045
1227,fairness_xw,exom,nice,65535,nde,-0.23722299941740554
1228,fairness_xw,exom,nice,65535,nde,-0.2513960147362927
1229,fairness_xw,exom,nice,65535,nde,-0.24783080112847483
1230,fairness_xw,exom,nice,0,ctfde,-0.29389368594311244
1231,fairness_xw,exom,nice,0,ctfde,-0.28570697981315596
1232,fairness_xw,exom,nice,0,ctfde,-0.2649441376580965
1233,fairness_xw,exom,nice,0,ctfde,-0.20916433644464194
1234,fairness_xw,exom,nice,0,ctfde,-0.2468789413875494
1235,fairness_xw,exom,nice,0,ctfde,-0.30291673933455415
1236,fairness_xw,exom,nice,0,ctfde,-0.2396784051057284
1237,fairness_xw,exom,nice,0,ctfde,-0.2488152435176434
1238,fairness_xw,exom,nice,0,ctfde,-0.26731896958991597
1239,fairness_xw,exom,nice,0,ctfde,-0.3203313105991791
1240,fairness_xw,exom,nice,7,ctfde,-0.32308824885028514
1241,fairness_xw,exom,nice,7,ctfde,-0.31837918488662437
1242,fairness_xw,exom,nice,7,ctfde,-0.34766679017767765
1243,fairness_xw,exom,nice,7,ctfde,-0.31660398167115456
1244,fairness_xw,exom,nice,7,ctfde,-0.3234440419462096
1245,fairness_xw,exom,nice,7,ctfde,-0.34076423824924684
1246,fairness_xw,exom,nice,7,ctfde,-0.3114122533634661
1247,fairness_xw,exom,nice,7,ctfde,-0.3597635779536289
1248,fairness_xw,exom,nice,7,ctfde,-0.3147665624739635
1249,fairness_xw,exom,nice,7,ctfde,-0.3385210622630588
1250,fairness_xw,exom,nice,42,ctfde,-0.3256405500509589
1251,fairness_xw,exom,nice,42,ctfde,-0.28968695230129055
1252,fairness_xw,exom,nice,42,ctfde,-0.3058734452720402
1253,fairness_xw,exom,nice,42,ctfde,-0.34320209995385154
1254,fairness_xw,exom,nice,42,ctfde,-0.2900746121357208
1255,fairness_xw,exom,nice,42,ctfde,-0.31577681108986017
1256,fairness_xw,exom,nice,42,ctfde,-0.3149016087373976
1257,fairness_xw,exom,nice,42,ctfde,-0.290199677867034
1258,fairness_xw,exom,nice,42,ctfde,-0.29989175301889914
1259,fairness_xw,exom,nice,42,ctfde,-0.29831489712732917
1260,fairness_xw,exom,nice,3407,ctfde,-0.275263042416733
1261,fairness_xw,exom,nice,3407,ctfde,-0.2545116286067087
1262,fairness_xw,exom,nice,3407,ctfde,-0.2816474831047115
1263,fairness_xw,exom,nice,3407,ctfde,-0.23879605506717388
1264,fairness_xw,exom,nice,3407,ctfde,-0.27186652880498946
1265,fairness_xw,exom,nice,3407,ctfde,-0.2621891390056189
1266,fairness_xw,exom,nice,3407,ctfde,-0.22780674823429609
1267,fairness_xw,exom,nice,3407,ctfde,-0.3149954793120777
1268,fairness_xw,exom,nice,3407,ctfde,-0.28716255295760434
1269,fairness_xw,exom,nice,3407,ctfde,-0.28001949179779745
1270,fairness_xw,exom,nice,65535,ctfde,-0.307708918982107
1271,fairness_xw,exom,nice,65535,ctfde,-0.2924490545388355
1272,fairness_xw,exom,nice,65535,ctfde,-0.3556555934128589
1273,fairness_xw,exom,nice,65535,ctfde,-0.3058537732486545
1274,fairness_xw,exom,nice,65535,ctfde,-0.2923150790857414
1275,fairness_xw,exom,nice,65535,ctfde,-0.35432263118360424
1276,fairness_xw,exom,nice,65535,ctfde,-0.25176419552821544
1277,fairness_xw,exom,nice,65535,ctfde,-0.29909708845876887
1278,fairness_xw,exom,nice,65535,ctfde,-0.33960146557617504
1279,fairness_xw,exom,nice,65535,ctfde,-0.3181390361561703
1280,fairness_xy,rs,-,0,ate,-0.17450003447793866
1281,fairness_xy,rs,-,0,ate,-0.18609986124816086
1282,fairness_xy,rs,-,0,ate,-0.18159999493267343
1283,fairness_xy,rs,-,0,ate,-0.17730021501016896
1284,fairness_xy,rs,-,0,ate,-0.1820997507252886
1285,fairness_xy,rs,-,0,ate,-0.18079999239266015
1286,fairness_xy,rs,-,0,ate,-0.16820004619300305
1287,fairness_xy,rs,-,0,ate,-0.19709970394176662
1288,fairness_xy,rs,-,0,ate,-0.17569970588021022
1289,fairness_xy,rs,-,0,ate,-0.18269988428634226
1290,fairness_xy,rs,-,7,ate,-0.1632003130367976
1291,fairness_xy,rs,-,7,ate,-0.18889956897278626
1292,fairness_xy,rs,-,7,ate,-0.18390026776525997
1293,fairness_xy,rs,-,7,ate,-0.17720032961063165
1294,fairness_xy,rs,-,7,ate,-0.17980004107627467
1295,fairness_xy,rs,-,7,ate,-0.16809975169562424
1296,fairness_xy,rs,-,7,ate,-0.1756999213321191
1297,fairness_xy,rs,-,7,ate,-0.1660999822752961
1298,fairness_xy,rs,-,7,ate,-0.1794001445299686
1299,fairness_xy,rs,-,7,ate,-0.18660014084899296
1300,fairness_xy,rs,-,42,ate,-0.18499988797171307
1301,fairness_xy,rs,-,42,ate,-0.17120006461639092
1302,fairness_xy,rs,-,42,ate,-0.19240023001796985
1303,fairness_xy,rs,-,42,ate,-0.17939998355466252
1304,fairness_xy,rs,-,42,ate,-0.1759997156994944
1305,fairness_xy,rs,-,42,ate,-0.17909981368912276
1306,fairness_xy,rs,-,42,ate,-0.16379988821119051
1307,fairness_xy,rs,-,42,ate,-0.1859997744402483
1308,fairness_xy,rs,-,42,ate,-0.1819997672087611
1309,fairness_xy,rs,-,42,ate,-0.17700011611896938
1310,fairness_xy,rs,-,3407,ate,-0.1759997156994944
1311,fairness_xy,rs,-,3407,ate,-0.18120003794464806
1312,fairness_xy,rs,-,3407,ate,-0.19200017733919628
1313,fairness_xy,rs,-,3407,ate,-0.17370019163842576
1314,fairness_xy,rs,-,3407,ate,-0.18100019110424953
1315,fairness_xy,rs,-,3407,ate,-0.18649987386725997
1316,fairness_xy,rs,-,3407,ate,-0.18449991755443762
1317,fairness_xy,rs,-,3407,ate,-0.18269970654194667
1318,fairness_xy,rs,-,3407,ate,-0.19429986631090818
1319,fairness_xy,rs,-,3407,ate,-0.17499981879066445
1320,fairness_xy,rs,-,65535,ate,-0.17779981106993614
1321,fairness_xy,rs,-,65535,ate,-0.17689980116298576
1322,fairness_xy,rs,-,65535,ate,-0.18289983649708613
1323,fairness_xy,rs,-,65535,ate,-0.16919973341643108
1324,fairness_xy,rs,-,65535,ate,-0.18069968036919126
1325,fairness_xy,rs,-,65535,ate,-0.17290009222158154
1326,fairness_xy,rs,-,65535,ate,-0.17960017612286627
1327,fairness_xy,rs,-,65535,ate,-0.18150024027112183
1328,fairness_xy,rs,-,65535,ate,-0.19139996820984023
1329,fairness_xy,rs,-,65535,ate,-0.18359982804649988
1330,fairness_xy,rs,-,0,ett,-0.184790904236093
1331,fairness_xy,rs,-,0,ett,-0.2006837402926021
1332,fairness_xy,rs,-,0,ett,-0.19516724923302714
1333,fairness_xy,rs,-,0,ett,-0.18318978017581877
1334,fairness_xy,rs,-,0,ett,-0.1738526024213814
1335,fairness_xy,rs,-,0,ett,-0.2158550105224063
1336,fairness_xy,rs,-,0,ett,-0.17704161260729656
1337,fairness_xy,rs,-,0,ett,-0.18049318242802043
1338,fairness_xy,rs,-,0,ett,-0.2002783094988585
1339,fairness_xy,rs,-,0,ett,-0.19567210228309373
1340,fairness_xy,rs,-,7,ett,-0.19110327664006693
1341,fairness_xy,rs,-,7,ett,-0.17244572815241005
1342,fairness_xy,rs,-,7,ett,-0.1870303393945582
1343,fairness_xy,rs,-,7,ett,-0.196472448734415
1344,fairness_xy,rs,-,7,ett,-0.19309391249917912
1345,fairness_xy,rs,-,7,ett,-0.19646463892007843
1346,fairness_xy,rs,-,7,ett,-0.18057879495631685
1347,fairness_xy,rs,-,7,ett,-0.19179537948638492
1348,fairness_xy,rs,-,7,ett,-0.17231361170548132
1349,fairness_xy,rs,-,7,ett,-0.188205931852594
1350,fairness_xy,rs,-,42,ett,-0.18153879779857612
1351,fairness_xy,rs,-,42,ett,-0.20333925471554232
1352,fairness_xy,rs,-,42,ett,-0.19789901627564
1353,fairness_xy,rs,-,42,ett,-0.17853305751235943
1354,fairness_xy,rs,-,42,ett,-0.18468306815227298
1355,fairness_xy,rs,-,42,ett,-0.2072376547108148
1356,fairness_xy,rs,-,42,ett,-0.18643040603229233
1357,fairness_xy,rs,-,42,ett,-0.21180594561468236
1358,fairness_xy,rs,-,42,ett,-0.1704969830937365
1359,fairness_xy,rs,-,42,ett,-0.17677019618454531
1360,fairness_xy,rs,-,3407,ett,-0.17825874749316417
1361,fairness_xy,rs,-,3407,ett,-0.2016088781602569
1362,fairness_xy,rs,-,3407,ett,-0.1933238504260847
1363,fairness_xy,rs,-,3407,ett,-0.20165083348507423
1364,fairness_xy,rs,-,3407,ett,-0.20076880087709653
1365,fairness_xy,rs,-,3407,ett,-0.18787713177414017
1366,fairness_xy,rs,-,3407,ett,-0.183481748406571
1367,fairness_xy,rs,-,3407,ett,-0.20323444216158615
1368,fairness_xy,rs,-,3407,ett,-0.19876074316213876
1369,fairness_xy,rs,-,3407,ett,-0.20414160740574472
1370,fairness_xy,rs,-,65535,ett,-0.20577847474566135
1371,fairness_xy,rs,-,65535,ett,-0.18363252780172518
1372,fairness_xy,rs,-,65535,ett,-0.18716878600115283
1373,fairness_xy,rs,-,65535,ett,-0.17721730381821238
1374,fairness_xy,rs,-,65535,ett,-0.1961935905886431
1375,fairness_xy,rs,-,65535,ett,-0.20351735024001283
1376,fairness_xy,rs,-,65535,ett,-0.18971685136130118
1377,fairness_xy,rs,-,65535,ett,-0.20585496974161943
1378,fairness_xy,rs,-,65535,ett,-0.1781540774564992
1379,fairness_xy,rs,-,65535,ett,-0.1971244608636334
1380,fairness_xy,rs,-,0,nde,-0.14970017920923434
1381,fairness_xy,rs,-,0,nde,-0.14289986884229866
1382,fairness_xy,rs,-,0,nde,-0.14350008852720186
1383,fairness_xy,rs,-,0,nde,-0.14219974166540816
1384,fairness_xy,rs,-,0,nde,-0.14480007924073124
1385,fairness_xy,rs,-,0,nde,-0.15499970673257013
1386,fairness_xy,rs,-,0,nde,-0.1543000772756169
1387,fairness_xy,rs,-,0,nde,-0.14019988096989305
1388,fairness_xy,rs,-,0,nde,-0.13080017488555407
1389,fairness_xy,rs,-,0,nde,-0.15130018650252053
1390,fairness_xy,rs,-,7,nde,-0.15949994498779385
1391,fairness_xy,rs,-,7,nde,-0.15709971092143604
1392,fairness_xy,rs,-,7,nde,-0.15279997657292788
1393,fairness_xy,rs,-,7,nde,-0.15690009367797741
1394,fairness_xy,rs,-,7,nde,-0.14120012610970517
1395,fairness_xy,rs,-,7,nde,-0.136399927608721
1396,fairness_xy,rs,-,7,nde,-0.14359978180046917
1397,fairness_xy,rs,-,7,nde,-0.1310998293888453
1398,fairness_xy,rs,-,7,nde,-0.14979982416026433
1399,fairness_xy,rs,-,7,nde,-0.147699990318498
1400,fairness_xy,rs,-,42,nde,-0.14050001270030643
1401,fairness_xy,rs,-,42,nde,-0.13859965357554704
1402,fairness_xy,rs,-,42,nde,-0.15900012019514742
1403,fairness_xy,rs,-,42,nde,-0.15899984904604897
1404,fairness_xy,rs,-,42,nde,-0.14250007864286518
1405,fairness_xy,rs,-,42,nde,-0.15439997181514065
1406,fairness_xy,rs,-,42,nde,-0.13849977002593206
1407,fairness_xy,rs,-,42,nde,-0.14489995550708112
1408,fairness_xy,rs,-,42,nde,-0.15040013428087062
1409,fairness_xy,rs,-,42,nde,-0.13940006038818642
1410,fairness_xy,rs,-,3407,nde,-0.14879980252451397
1411,fairness_xy,rs,-,3407,nde,-0.1439001164374275
1412,fairness_xy,rs,-,3407,nde,-0.14610019038182775
1413,fairness_xy,rs,-,3407,nde,-0.14340002924872652
1414,fairness_xy,rs,-,3407,nde,-0.15909985052787162
1415,fairness_xy,rs,-,3407,nde,-0.14710013742708428
1416,fairness_xy,rs,-,3407,nde,-0.1547002158209677
1417,fairness_xy,rs,-,3407,nde,-0.14919980924075416
1418,fairness_xy,rs,-,3407,nde,-0.14840007451039766
1419,fairness_xy,rs,-,3407,nde,-0.14859977964069576
1420,fairness_xy,rs,-,65535,nde,-0.1524000991054103
1421,fairness_xy,rs,-,65535,nde,-0.1619000448946712
1422,fairness_xy,rs,-,65535,nde,-0.15160006714933094
1423,fairness_xy,rs,-,65535,nde,-0.15320002657085346
1424,fairness_xy,rs,-,65535,nde,-0.15400017116237413
1425,fairness_xy,rs,-,65535,nde,-0.1522001762600773
1426,fairness_xy,rs,-,65535,nde,-0.156799901166362
1427,fairness_xy,rs,-,65535,nde,-0.15640023773858525
1428,fairness_xy,rs,-,65535,nde,-0.13980015786038613
1429,fairness_xy,rs,-,65535,nde,-0.15019968597074618
1430,fairness_xy,rs,-,0,ctfde,-0.16807007693596326
1431,fairness_xy,rs,-,0,ctfde,-0.1774118976413429
1432,fairness_xy,rs,-,0,ctfde,-0.1391801472260229
1433,fairness_xy,rs,-,0,ctfde,-0.15564853105269516
1434,fairness_xy,rs,-,0,ctfde,-0.17212075925885056
1435,fairness_xy,rs,-,0,ctfde,-0.1593151855989478
1436,fairness_xy,rs,-,0,ctfde,-0.1706225820144508
1437,fairness_xy,rs,-,0,ctfde,-0.13999093788365669
1438,fairness_xy,rs,-,0,ctfde,-0.15977726861069536
1439,fairness_xy,rs,-,0,ctfde,-0.1789098404430841
1440,fairness_xy,rs,-,7,ctfde,-0.17046880821446758
1441,fairness_xy,rs,-,7,ctfde,-0.16738841425085715
1442,fairness_xy,rs,-,7,ctfde,-0.18193182221979926
1443,fairness_xy,rs,-,7,ctfde,-0.15944276748101205
1444,fairness_xy,rs,-,7,ctfde,-0.15813503245818156
1445,fairness_xy,rs,-,7,ctfde,-0.16058731662710402
1446,fairness_xy,rs,-,7,ctfde,-0.17362392907733276
1447,fairness_xy,rs,-,7,ctfde,-0.16772316622909345
1448,fairness_xy,rs,-,7,ctfde,-0.15678967332017146
1449,fairness_xy,rs,-,7,ctfde,-0.16529398457079658
1450,fairness_xy,rs,-,42,ctfde,-0.1600870038576928
1451,fairness_xy,rs,-,42,ctfde,-0.1547876664867361
1452,fairness_xy,rs,-,42,ctfde,-0.1651491651946565
1453,fairness_xy,rs,-,42,ctfde,-0.14980484134073513
1454,fairness_xy,rs,-,42,ctfde,-0.1542650580617675
1455,fairness_xy,rs,-,42,ctfde,-0.15875217760116322
1456,fairness_xy,rs,-,42,ctfde,-0.18491467995173533
1457,fairness_xy,rs,-,42,ctfde,-0.1570549308675227
1458,fairness_xy,rs,-,42,ctfde,-0.1593712852254836
1459,fairness_xy,rs,-,42,ctfde,-0.1654508990276563
1460,fairness_xy,rs,-,3407,ctfde,-0.16754746544041482
1461,fairness_xy,rs,-,3407,ctfde,-0.16947296089693065
1462,fairness_xy,rs,-,3407,ctfde,-0.14394164097059842
1463,fairness_xy,rs,-,3407,ctfde,-0.13713510657512018
1464,fairness_xy,rs,-,3407,ctfde,-0.15636011735533217
1465,fairness_xy,rs,-,3407,ctfde,-0.17154898550327402
1466,fairness_xy,rs,-,3407,ctfde,-0.16781042058767792
1467,fairness_xy,rs,-,3407,ctfde,-0.1466870464408045
1468,fairness_xy,rs,-,3407,ctfde,-0.1714157951962716
1469,fairness_xy,rs,-,3407,ctfde,-0.1622245560494362
1470,fairness_xy,rs,-,65535,ctfde,-0.14865271650645484
1471,fairness_xy,rs,-,65535,ctfde,-0.15404719089691143
1472,fairness_xy,rs,-,65535,ctfde,-0.16366707281694598
1473,fairness_xy,rs,-,65535,ctfde,-0.15377462429828315
1474,fairness_xy,rs,-,65535,ctfde,-0.15610055379973148
1475,fairness_xy,rs,-,65535,ctfde,-0.16161447587158617
1476,fairness_xy,rs,-,65535,ctfde,-0.13320821472650513
1477,fairness_xy,rs,-,65535,ctfde,-0.14830997080313268
1478,fairness_xy,rs,-,65535,ctfde,-0.15106889683542868
1479,fairness_xy,rs,-,65535,ctfde,-0.1718142383837583
1480,fairness_xy,rs_truth,-,0,ate,-0.17450003447793866
1481,fairness_xy,rs_truth,-,0,ate,-0.18609986124816086
1482,fairness_xy,rs_truth,-,0,ate,-0.18159999493267343
1483,fairness_xy,rs_truth,-,0,ate,-0.17730021501016896
