,scm,method,model,seed,seed2,q,estimate
7361,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.09807541455226287
7362,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.0966168768331857
7363,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.09117199860035724
7364,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.07989101028613182
7365,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.08212994581403676
7366,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.08141987123093636
7367,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.08031953672275993
7368,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.09487928878451801
7369,fairness_xy,rs_gan_ncm,-,65535,7,ctfde,-0.07755356540562502
7370,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.050395049980931333
7371,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.030852487705058995
7372,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.050060857557102045
7373,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.055616158932372456
7374,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.04614541407818523
7375,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.042652048355669214
7376,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.040709635207927114
7377,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.057089017601156755
7378,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.04440832308216541
7379,fairness_xy,rs_gan_ncm,-,65535,42,ctfde,-0.04439279357003567
7380,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.19264637881146884
7381,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.1943540987148264
7382,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.19286403482021253
7383,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.17751111292873267
7384,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.18754830170252584
7385,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.190027470734697
7386,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.20614931292980826
7387,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.2006485861911455
7388,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.18000919586364067
7389,fairness_xy,rs_gan_ncm,-,65535,3407,ctfde,-0.19079250370250816
7390,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.06701030846506767
7391,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.07313210827391503
7392,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.056247757774889995
7393,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.0838377182259471
7394,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.08091144461235433
7395,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.08078302608531024
7396,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.06289300021844463
7397,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.0902295888948389
7398,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.07832716102194759
7399,fairness_xy,rs_gan_ncm,-,65535,65535,ctfde,-0.08841132254489575
7400,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.015899761353839914
7401,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.011200102885040197
7402,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.01939996247466863
7403,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.03190008015658469
7404,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.016500011599700826
7405,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.020899989479422343
7406,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.03510002202145862
7407,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.022799743232474856
7408,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.028200276663710167
7409,fairness_xy,rs_gan_ncm_truth,-,0,0,ate,-0.025499856273147492
7410,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.09059986236167128
7411,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.1049002203256918
7412,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.0905000361000855
7413,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.09799983490525083
7414,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.0897998614884894
7415,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.09339985405395013
7416,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.09500012636390975
7417,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.09120003850434227
7418,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.09379980906186025
7419,fairness_xy,rs_gan_ncm_truth,-,0,7,ate,-0.10469997312988627
7420,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.0719000654325227
7421,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.07029999398707215
7422,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.06320006845295711
7423,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.06710001337447405
7424,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.06500000666761954
7425,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.06550002100534222
7426,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.06870008371433259
7427,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.07910004403451715
7428,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.07489997096800424
7429,fairness_xy,rs_gan_ncm_truth,-,0,42,ate,-0.06490001732903805
7430,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.256299934269581
7431,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.25969979951868377
7432,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.2531001754438549
7433,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.2599999573551559
7434,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.25920000368983837
7435,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.23689992222166012
7436,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.2548002326537348
7437,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.2473000364902907
7438,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.25909996149457765
7439,fairness_xy,rs_gan_ncm_truth,-,0,3407,ate,-0.2457000921894759
7440,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.11210000095985434
7441,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.11410012391586294
7442,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.11449980113429237
7443,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.10550020891394063
7444,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.11529997108556156
7445,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.11629987392928282
7446,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.10439977793844035
7447,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.10989993607156445
7448,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.09529994650762186
7449,fairness_xy,rs_gan_ncm_truth,-,0,65535,ate,-0.10659998659248682
7450,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.02154574342728449
7451,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.04758221235297999
7452,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.03833294043173047
7453,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.0332045935816474
7454,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.032912068117485316
7455,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.0332075532469257
7456,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.042785688849371006
7457,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.03965161055502614
7458,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.01789048705090529
7459,fairness_xy,rs_gan_ncm_truth,-,0,0,ett,-0.023716783808485575
7460,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.08259628958495582
7461,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.08671755165815323
7462,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.08195247269362943
7463,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.08320680489813095
7464,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.08230573859563653
7465,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.09525959120496952
7466,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.08700965288912385
7467,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.091394594027386
7468,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.09561631472091953
7469,fairness_xy,rs_gan_ncm_truth,-,0,7,ett,-0.07836618028759021
7470,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.07243182009788465
7471,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.06001358730822964
7472,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.07516609098650329
7473,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.061050054511809504
7474,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.06305698636368445
7475,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.06246601725628051
7476,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.06915044421355579
7477,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.06572638221121133
7478,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.07530403984395476
7479,fairness_xy,rs_gan_ncm_truth,-,0,42,ett,-0.07115756940418222
7480,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.2664187804175927
7481,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.25704222164147944
7482,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.2546851112102864
7483,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.26253694425301277
7484,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.2509225248886064
7485,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.2438042558020579
7486,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.23979279590412542
7487,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.2573391812332019
7488,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.2468697455156401
7489,fairness_xy,rs_gan_ncm_truth,-,0,3407,ett,-0.2576602992241731
7490,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.09861160067151187
7491,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.11237957295514828
7492,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.10271907067367908
7493,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.10192456809386985
7494,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.10337485427163462
7495,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.0970629410078987
7496,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.11170493137718374
7497,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.11510540778261996
7498,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.10232888236462323
7499,fairness_xy,rs_gan_ncm_truth,-,0,65535,ett,-0.09251034387903395
7500,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,-0.0004999569560608097
7501,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,0.010999850135105071
7502,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,-0.009399982664511752
7503,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,0.0020001855790043876
7504,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,0.0006001806202340365
7505,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,-0.005999989221109336
7506,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,-0.0001998202307126884
7507,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,-0.015500082242929591
7508,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,-0.021399864096721177
7509,fairness_xy,rs_gan_ncm_truth,-,0,0,nde,0.011899829733445
7510,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.0883998331657484
7511,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.08839999233551721
7512,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.10160015888231028
7513,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.09519982418528572
7514,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.09139987669889887
7515,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.0970998275090938
7516,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.1038999593401082
7517,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.10610009503973256
7518,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.0886999858096274
7519,fairness_xy,rs_gan_ncm_truth,-,0,7,nde,-0.09689999593956083
7520,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.04740003401612611
7521,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.04920000813348821
7522,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.052699995196734684
7523,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.045399931571815155
7524,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.04149997882571296
7525,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.04820004677407472
7526,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.041400036599097245
7527,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.05079995467543705
7528,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.04320002140799917
7529,fairness_xy,rs_gan_ncm_truth,-,0,42,nde,-0.045499973326761506
7530,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.17590024367192558
7531,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.1783001539132082
7532,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.1615999864220275
7533,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.15719992260296073
7534,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.1865999467614065
7535,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.1776000461364325
7536,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.17019968186079876
7537,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.17490016279615772
7538,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.16940008475215834
7539,fairness_xy,rs_gan_ncm_truth,-,0,3407,nde,-0.17550023017345828
7540,fairness_xy,rs_gan_ncm_truth,-,0,65535,nde,-0.06830004820910507
7541,fairness_xy,rs_gan_ncm_truth,-,0,65535,nde,-0.08290002263422352
7542,fairness_xy,rs_gan_ncm_truth,-,0,65535,nde,-0.063200019583528
7543,fairness_xy,rs_gan_ncm_truth,-,0,65535,nde,-0.08699992231068676
